Name,Game,Area,Location
Morpeko,Shield,Isle of Armor,Den 105
Morpeko,Sword,Crown Tundra,Dynamax Adventure
Morpeko,Sword,Galar,Den 25
Morpeko,Sword,Galar,Den 56
Morpeko,Sword,Isle of Armor,Den 105
Morpeko,Violet,Kitakami,4☆
Morpeko,Violet,Kitakami,6☆
Mr. Mime,Shield,Crown Tundra,Den 178
Mr. Mime,Shield,Crown Tundra,Den 179
Mr. Mime,Shield,Crown Tundra,Dynamax Adventure
Mr. Mime,Shield,Crown Tundra,Dynamax Adventure
Mr. Mime,Shield,Galar,Den 14
Mr. Mime,Shield,Galar,Den 22
Mr. Mime,Shield,Galar,Den 23
Mr. Mime,Shield,Galar,Den 50
Mr. Mime,Shield,Galar,Den 55
Mr. Mime,Shield,Galar,Den 68
Mr. Mime,Shield,Galar,Den 73
Mr. Mime,Shield,Galar,Den 83
Mr. Mime,Sword,Crown Tundra,Den 178
Mr. Mime,Sword,Crown Tundra,Den 179
Mr. Mime,Sword,Crown Tundra,Dynamax Adventure
Mr. Mime,Sword,Crown Tundra,Dynamax Adventure
Mr. Mime,Sword,Galar,Den 14
Mr. Mime,Sword,Galar,Den 22
Mr. Mime,Sword,Galar,Den 23
Mr. Mime,Sword,Galar,Den 50
Mr. Mime,Sword,Galar,Den 55
Mr. Mime,Sword,Galar,Den 68
Mr. Mime,Sword,Galar,Den 73
Mr. Rime,Shield,Crown Tundra,Den 178
Mr. Rime,Shield,Crown Tundra,Den 179
Mr. Rime,Shield,Galar,Den 14
Mr. Rime,Shield,Galar,Den 22
Mr. Rime,Shield,Galar,Den 23
Mr. Rime,Shield,Galar,Den 50
Mr. Rime,Shield,Galar,Den 55
Mr. Rime,Shield,Galar,Den 68
Mr. Rime,Shield,Galar,Den 73
Mr. Rime,Shield,Galar,Den 83
Mr. Rime,Sword,Crown Tundra,Den 178
Mr. Rime,Sword,Crown Tundra,Den 179
Mr. Rime,Sword,Galar,Den 14
Mr. Rime,Sword,Galar,Den 22
Mr. Rime,Sword,Galar,Den 23
Mr. Rime,Sword,Galar,Den 50
Mr. Rime,Sword,Galar,Den 55
Mr. Rime,Sword,Galar,Den 68
Mr. Rime,Sword,Galar,Den 73
Mudbray,Scarlet,Paldea,2☆
Mudbray,Shield,Galar,Den 16
Mudbray,Sword,Galar,Den 16
Mudbray,Violet,Paldea,2☆
Mudsdale,Scarlet,Paldea,5☆
Mudsdale,Shield,Crown Tundra,Dynamax Adventure
Mudsdale,Shield,Galar,Den 16
Mudsdale,Sword,Crown Tundra,Dynamax Adventure
Mudsdale,Sword,Galar,Den 16
Mudsdale,Violet,Paldea,5☆
Muk (Alolan),Scarlet,Terarium,6☆
Muk (Alolan),Violet,Terarium,6☆
Muk (Kantonian),Scarlet,Paldea,4☆
Muk (Kantonian),Violet,Paldea,4☆
Munchlax,Scarlet,Kitakami,2☆
Munchlax,Scarlet,Kitakami,3☆
Munchlax,Shield,Crown Tundra,Dynamax Adventure
Munchlax,Shield,Galar,Den 40
Munchlax,Shield,Isle of Armor,Den 158
Munchlax,Sword,Crown Tundra,Dynamax Adventure
Munchlax,Sword,Galar,Den 40
Munchlax,Sword,Isle of Armor,Den 158
Munchlax,Violet,Kitakami,2☆
Munchlax,Violet,Kitakami,3☆
Munna,Shield,Galar,Den 2
Munna,Sword,Galar,Den 2
Murkrow,Scarlet,Paldea,2☆
Murkrow,Violet,Paldea,2☆
Musharna,Shield,Crown Tundra,Dynamax Adventure
Musharna,Shield,Galar,Den 2
Musharna,Shield,Isle of Armor,Den 118
Musharna,Sword,Crown Tundra,Dynamax Adventure
Musharna,Sword,Galar,Den 2
Musharna,Sword,Isle of Armor,Den 118
Nacli,Scarlet,Paldea,1☆
Nacli,Violet,Paldea,1☆
Naclstack,Scarlet,Paldea,3☆
Naclstack,Violet,Paldea,3☆
Natu,Shield,Galar,Den 13
Natu,Shield,Galar,Den 14
Natu,Shield,Galar,Den 31
Natu,Shield,Galar,Den 32
Natu,Shield,Galar,Den 61
Natu,Shield,Galar,Den 89
Natu,Sword,Galar,Den 13
Natu,Sword,Galar,Den 14
Natu,Sword,Galar,Den 31
Natu,Sword,Galar,Den 32
Natu,Sword,Galar,Den 61
Natu,Sword,Galar,Den 89
Necrozma,Shield,Crown Tundra,Dynamax Adventure
Necrozma,Sword,Crown Tundra,Dynamax Adventure
Nickit,Shield,Galar,Den 36
Nickit,Shield,Galar,Den 63
Nickit,Shield,Galar,Den 69
Nickit,Shield,Galar,Den 88
Nickit,Sword,Galar,Den 36
Nickit,Sword,Galar,Den 63
Nickit,Sword,Galar,Den 69
Nickit,Sword,Galar,Den 88
Nidoking,Shield,Crown Tundra,Den 174
Nidoking,Shield,Crown Tundra,Den 175
Nidoking,Shield,Crown Tundra,Dynamax Adventure
Nidoking,Sword,Crown Tundra,Den 174
Nidoking,Sword,Crown Tundra,Den 175
Nidoking,Sword,Crown Tundra,Dynamax Adventure
Nidoqueen,Shield,Crown Tundra,Den 174
Nidoqueen,Shield,Crown Tundra,Den 175
Nidoqueen,Shield,Crown Tundra,Dynamax Adventure
Nidoqueen,Sword,Crown Tundra,Den 174
Nidoqueen,Sword,Crown Tundra,Den 175
Nidoqueen,Sword,Crown Tundra,Dynamax Adventure
Nidoran♀,Shield,Crown Tundra,Den 174
Nidoran♀,Sword,Crown Tundra,Den 174
Nidoran♂,Shield,Crown Tundra,Den 174
Nidoran♂,Sword,Crown Tundra,Den 174
Nidorina,Shield,Crown Tundra,Den 174
Nidorina,Sword,Crown Tundra,Den 174
Nidorina,Sword,Crown Tundra,Den 175
Nidorino,Shield,Crown Tundra,Den 174
Nidorino,Shield,Crown Tundra,Den 175
Nidorino,Sword,Crown Tundra,Den 174
Nihilego,Shield,Crown Tundra,Dynamax Adventure
Nihilego,Sword,Crown Tundra,Dynamax Adventure
Nincada,Shield,Galar,Den 16
Nincada,Shield,Galar,Den 4
Nincada,Sword,Galar,Den 16
Nincada,Sword,Galar,Den 4
Ninetales (Alolan),Scarlet,Kitakami,6☆
Ninetales (Kantonian),Scarlet,Kitakami,5☆
Ninetales (Kantonian),Scarlet,Terarium,6☆
Ninetales (Kantonian),Shield,Galar,Den 71
Ninetales (Kantonian),Sword,Crown Tundra,Den 161
Ninetales (Kantonian),Sword,Galar,Den 18
Ninetales (Kantonian),Sword,Galar,Den 19
Ninetales (Kantonian),Sword,Galar,Den 20
Ninetales (Kantonian),Sword,Galar,Den 53
Ninetales (Kantonian),Sword,Galar,Den 54
Ninetales (Kantonian),Sword,Galar,Den 71
Ninetales (Kantonian),Sword,Galar,Den 77
Ninetales (Kantonian),Sword,Galar,Den 80
Ninetales (Kantonian),Sword,Isle of Armor,Den 114
Ninetales (Kantonian),Violet,Kitakami,5☆
Ninetales (Kantonian),Violet,Terarium,6☆
Ninjask,Shield,Crown Tundra,Dynamax Adventure
Ninjask,Shield,Galar,Den 4
Ninjask,Shield,Isle of Armor,Den 149
Ninjask,Sword,Crown Tundra,Dynamax Adventure
Ninjask,Sword,Galar,Den 4
Ninjask,Sword,Isle of Armor,Den 149
Noctowl,Scarlet,Kitakami,3☆
Noctowl,Scarlet,Kitakami,4☆
Noctowl,Shield,Crown Tundra,Dynamax Adventure
Noctowl,Shield,Galar,Den 31
Noctowl,Shield,Galar,Den 39
Noctowl,Shield,Galar,Den 61
Noctowl,Shield,Galar,Den 89
Noctowl,Shield,Isle of Armor,Den 108
Noctowl,Sword,Crown Tundra,Dynamax Adventure
Noctowl,Sword,Galar,Den 31
Noctowl,Sword,Galar,Den 39
Noctowl,Sword,Galar,Den 61
Noctowl,Sword,Galar,Den 89
Noctowl,Sword,Isle of Armor,Den 108
Noctowl,Violet,Kitakami,3☆
Noctowl,Violet,Kitakami,4☆
Noibat,Scarlet,Paldea,3☆
Noibat,Shield,Crown Tundra,Den 176
Noibat,Shield,Galar,Den 32
Noibat,Shield,Galar,Den 37
Noibat,Shield,Galar,Den 38
Noibat,Sword,Crown Tundra,Den 176
Noibat,Sword,Galar,Den 32
Noibat,Sword,Galar,Den 37
Noibat,Sword,Galar,Den 38
Noibat,Violet,Paldea,3☆
Noivern,Scarlet,Paldea,5☆
Noivern,Shield,Crown Tundra,Den 176
Noivern,Shield,Crown Tundra,Den 177
Noivern,Shield,Galar,Den 38
Noivern,Shield,Isle of Armor,Den 132
Noivern,Sword,Crown Tundra,Den 176
Noivern,Sword,Crown Tundra,Den 177
Noivern,Sword,Galar,Den 38
Noivern,Sword,Isle of Armor,Den 132
Noivern,Violet,Paldea,5☆
Nosepass,Scarlet,Kitakami,3☆
Nosepass,Violet,Kitakami,3☆
Numel,Scarlet,Paldea,3☆
Numel,Violet,Paldea,3☆
Nuzleaf,Scarlet,Kitakami,3☆
Nuzleaf,Sword,Galar,Den 26
Nuzleaf,Sword,Galar,Den 58
Nuzleaf,Sword,Galar,Den 59
Nuzleaf,Sword,Galar,Den 79
Nuzleaf,Violet,Kitakami,3☆
Nymble,Scarlet,Paldea,1☆
Nymble,Violet,Paldea,1☆
Obstagoon,Shield,Crown Tundra,Den 186
Obstagoon,Shield,Crown Tundra,Dynamax Adventure
Obstagoon,Shield,Galar,Den 36
Obstagoon,Shield,Galar,Den 63
Obstagoon,Shield,Galar,Den 69
Obstagoon,Sword,Crown Tundra,Den 186
Obstagoon,Sword,Crown Tundra,Dynamax Adventure
Obstagoon,Sword,Galar,Den 36
Obstagoon,Sword,Galar,Den 63
Obstagoon,Sword,Galar,Den 69
Octillery,Shield,Crown Tundra,Dynamax Adventure
Octillery,Shield,Galar,Den 7
Octillery,Shield,Galar,Den 76
Octillery,Shield,Isle of Armor,Den 137
Octillery,Shield,Isle of Armor,Den 138
Octillery,Shield,Isle of Armor,Den 147
Octillery,Sword,Crown Tundra,Dynamax Adventure
Octillery,Sword,Galar,Den 7
Octillery,Sword,Galar,Den 76
Octillery,Sword,Isle of Armor,Den 137
Octillery,Sword,Isle of Armor,Den 138
Octillery,Sword,Isle of Armor,Den 147
Oddish,Scarlet,Terarium,1☆
Oddish,Shield,Galar,Den 26
Oddish,Shield,Galar,Den 29
Oddish,Shield,Galar,Den 30
Oddish,Sword,Galar,Den 26
Oddish,Sword,Galar,Den 29
Oddish,Sword,Galar,Den 30
Oddish,Violet,Terarium,1☆
Oinkologne,Scarlet,Paldea,3☆
Oinkologne,Violet,Paldea,3☆
Omanyte,Sword,Crown Tundra,Den 162
Omanyte,Sword,Crown Tundra,Den 163
Omanyte,Sword,Crown Tundra,Den 196
Omanyte,Sword,Crown Tundra,Den 197
Omastar,Sword,Crown Tundra,Den 162
Omastar,Sword,Crown Tundra,Den 163
Omastar,Sword,Crown Tundra,Den 196
Omastar,Sword,Crown Tundra,Den 197
Onix,Shield,Galar,Den 15
Onix,Shield,Galar,Den 16
Onix,Shield,Galar,Den 45
Onix,Shield,Galar,Den 51
Onix,Shield,Galar,Den 84
Onix,Sword,Galar,Den 15
Onix,Sword,Galar,Den 16
Onix,Sword,Galar,Den 45
Onix,Sword,Galar,Den 51
Onix,Sword,Galar,Den 83
Onix,Sword,Galar,Den 84
Oranguru,Scarlet,Paldea,3☆
Oranguru,Scarlet,Paldea,5☆
Oranguru,Shield,Crown Tundra,Dynamax Adventure
Oranguru,Shield,Galar,Den 13
Oranguru,Shield,Galar,Den 40
Oranguru,Shield,Galar,Den 65
Oranguru,Shield,Isle of Armor,Den 117
Oranguru,Shield,Isle of Armor,Den 118
Oranguru,Sword,Crown Tundra,Dynamax Adventure
Orbeetle,Shield,Crown Tundra,Dynamax Adventure
Orbeetle,Shield,Galar,Den 46
Orbeetle,Shield,Galar,Den 5
Orbeetle,Shield,Galar,Den 90
Orbeetle,Shield,Galar,Den 92
Orbeetle,Shield,Isle of Armor,Den 109
Orbeetle,Shield,Isle of Armor,Den 149
Orbeetle,Sword,Crown Tundra,Dynamax Adventure
Orbeetle,Sword,Galar,Den 13
Orbeetle,Sword,Galar,Den 46
Orbeetle,Sword,Galar,Den 5
Orbeetle,Sword,Galar,Den 90
Orbeetle,Sword,Galar,Den 92
Orbeetle,Sword,Isle of Armor,Den 109
Orbeetle,Sword,Isle of Armor,Den 149
Oricorio,Scarlet,Paldea,4☆
Oricorio,Violet,Paldea,4☆
Orthworm,Scarlet,Paldea,5☆
Orthworm,Scarlet,Paldea,6☆
Orthworm,Violet,Paldea,5☆
Orthworm,Violet,Paldea,6☆
Overqwil,Scarlet,Terarium,6☆
Overqwil,Violet,Terarium,6☆
Pachirisu,Scarlet,Paldea,3☆
Pachirisu,Violet,Paldea,3☆
Palafin,Scarlet,Paldea,5☆
Palafin,Violet,Paldea,5☆
Palkia,Shield,Crown Tundra,Dynamax Adventure
Palossand,Shield,Crown Tundra,Dynamax Adventure
Palossand,Shield,Isle of Armor,Den 127
Palossand,Sword,Crown Tundra,Dynamax Adventure
Palossand,Sword,Isle of Armor,Den 127
Palossand,Sword,Isle of Armor,Den 128
Palpitoad,Shield,Crown Tundra,Dynamax Adventure
Palpitoad,Shield,Galar,Den 41
Palpitoad,Shield,Galar,Den 52
Palpitoad,Shield,Galar,Den 9
Palpitoad,Shield,Galar,Den 93
Palpitoad,Shield,Isle of Armor,Den 136
Palpitoad,Sword,Crown Tundra,Dynamax Adventure
Palpitoad,Sword,Galar,Den 41
Palpitoad,Sword,Galar,Den 52
Palpitoad,Sword,Galar,Den 9
Palpitoad,Sword,Galar,Den 93
Palpitoad,Sword,Isle of Armor,Den 136
Pancham,Shield,Galar,Den 10
Pancham,Sword,Galar,Den 10
Pangoro,Shield,Crown Tundra,Dynamax Adventure
Pangoro,Shield,Galar,Den 10
Pangoro,Shield,Galar,Den 63
Pangoro,Shield,Galar,Den 69
Pangoro,Shield,Galar,Den 88
Pangoro,Sword,Crown Tundra,Dynamax Adventure
Pangoro,Sword,Galar,Den 10
Pangoro,Sword,Galar,Den 63
Pangoro,Sword,Galar,Den 69
Pangoro,Sword,Galar,Den 88
Passimian,Shield,Crown Tundra,Dynamax Adventure
Passimian,Sword,Crown Tundra,Dynamax Adventure
Passimian,Sword,Galar,Den 48
Passimian,Sword,Isle of Armor,Den 123
Passimian,Sword,Isle of Armor,Den 124
Passimian,Violet,Paldea,3☆
Passimian,Violet,Paldea,5☆
Pawmi,Scarlet,Paldea,1☆
Pawmi,Violet,Paldea,1☆
Pawmo,Scarlet,Paldea,3☆
Pawmo,Violet,Paldea,3☆
Pawmot,Scarlet,Paldea,5☆
Pawmot,Scarlet,Paldea,6☆
Pawmot,Violet,Paldea,5☆
Pawmot,Violet,Paldea,6☆
Pawniard,Scarlet,Paldea,2☆
Pawniard,Shield,Galar,Den 11
Pawniard,Shield,Galar,Den 12
Pawniard,Shield,Galar,Den 35
Pawniard,Shield,Galar,Den 45
Pawniard,Shield,Galar,Den 49
Pawniard,Shield,Galar,Den 69
Pawniard,Shield,Galar,Den 84
Pawniard,Shield,Galar,Den 85
Pawniard,Shield,Isle of Armor,Den 121
Pawniard,Shield,Isle of Armor,Den 129
Pawniard,Sword,Galar,Den 11
Pawniard,Sword,Galar,Den 12
Pawniard,Sword,Galar,Den 35
Pawniard,Sword,Galar,Den 45
Pawniard,Sword,Galar,Den 49
Pawniard,Sword,Galar,Den 69
Pawniard,Sword,Galar,Den 84
Pawniard,Sword,Galar,Den 85
Pawniard,Sword,Isle of Armor,Den 121
Pawniard,Sword,Isle of Armor,Den 129
Pawniard,Violet,Paldea,2☆
Pelipper,Scarlet,Paldea,3☆
Pelipper,Scarlet,Paldea,6☆
Pelipper,Shield,Crown Tundra,Dynamax Adventure
Pelipper,Shield,Galar,Den 32
Pelipper,Shield,Galar,Den 61
Pelipper,Shield,Galar,Den 89
Pelipper,Shield,Isle of Armor,Den 140
Pelipper,Sword,Crown Tundra,Dynamax Adventure
Pelipper,Sword,Galar,Den 32
Pelipper,Sword,Galar,Den 61
Pelipper,Sword,Galar,Den 89
Pelipper,Sword,Isle of Armor,Den 140
Pelipper,Violet,Paldea,3☆
Pelipper,Violet,Paldea,6☆
Perrserker,Shield,Crown Tundra,Den 189
Perrserker,Shield,Crown Tundra,Dynamax Adventure
Perrserker,Shield,Galar,Den 11
Perrserker,Shield,Galar,Den 49
Perrserker,Shield,Galar,Den 85
Perrserker,Shield,Isle of Armor,Den 130
Perrserker,Sword,Crown Tundra,Den 189
Perrserker,Sword,Crown Tundra,Dynamax Adventure
Perrserker,Sword,Galar,Den 11
Perrserker,Sword,Galar,Den 49
Perrserker,Sword,Galar,Den 85
Perrserker,Sword,Isle of Armor,Den 130
Persian (Alolan),Shield,Crown Tundra,Dynamax Adventure
Persian (Alolan),Sword,Crown Tundra,Dynamax Adventure
Persian (Kantonian),Scarlet,Paldea,4☆
Persian (Kantonian),Shield,Crown Tundra,Dynamax Adventure
Persian (Kantonian),Sword,Crown Tundra,Dynamax Adventure
Persian (Kantonian),Violet,Paldea,4☆
Petilil,Scarlet,Paldea,1☆
Petilil,Shield,Isle of Armor,Den 111
Petilil,Sword,Isle of Armor,Den 111
Petilil,Violet,Paldea,1☆
Phanpy,Scarlet,Paldea,2☆
Phanpy,Violet,Paldea,2☆
Phantump,Scarlet,Kitakami,3☆
Phantump,Shield,Crown Tundra,Den 182
Phantump,Shield,Galar,Den 28
Phantump,Shield,Galar,Den 6
Phantump,Sword,Crown Tundra,Den 182
Phantump,Sword,Galar,Den 28
Phantump,Sword,Galar,Den 6
Phantump,Violet,Kitakami,3☆
Pheromosa,Shield,Crown Tundra,Dynamax Adventure
Pheromosa,Sword,Crown Tundra,Dynamax Adventure
Phony,Shield,Crown Tundra,Dynamax Adventure
Phony,Sword,Crown Tundra,Dynamax Adventure
Pichu,Scarlet,Paldea,1☆
Pichu,Shield,Galar,Den 24
Pichu,Shield,Galar,Den 57
Pichu,Shield,Isle of Armor,Den 106
Pichu,Sword,Galar,Den 24
Pichu,Sword,Galar,Den 57
Pichu,Sword,Isle of Armor,Den 106
Pichu,Violet,Paldea,1☆
Pidove,Shield,Galar,Den 31
Pidove,Shield,Galar,Den 39
Pidove,Shield,Galar,Den 65
Pidove,Shield,Isle of Armor,Den 108
Pidove,Sword,Galar,Den 31
Pidove,Sword,Galar,Den 39
Pidove,Sword,Galar,Den 65
Pidove,Sword,Isle of Armor,Den 108
Pikachu,Scarlet,Paldea,2☆
Pikachu,Scarlet,Paldea,3☆
Pikachu,Shield,Galar,Den 24
Pikachu,Shield,Galar,Den 25
Pikachu,Shield,Galar,Den 56
Pikachu,Shield,Galar,Den 57
Pikachu,Shield,Galar,Den 72
Pikachu,Shield,Isle of Armor,Den 106
Pikachu,Sword,Galar,Den 24
Pikachu,Sword,Galar,Den 25
Pikachu,Sword,Galar,Den 56
Pikachu,Sword,Galar,Den 57
Pikachu,Sword,Galar,Den 72
Pikachu,Sword,Isle of Armor,Den 106
Pikachu,Violet,Paldea,2☆
Pikachu,Violet,Paldea,3☆
Pikipek,Scarlet,Terarium,1☆
Pikipek,Violet,Terarium,1☆
Piloswine,Scarlet,Kitakami,4☆
Piloswine,Shield,Crown Tundra,Den 168
Piloswine,Shield,Crown Tundra,Dynamax Adventure
Piloswine,Shield,Galar,Den 17
Piloswine,Shield,Galar,Den 21
Piloswine,Shield,Galar,Den 22
Piloswine,Sword,Crown Tundra,Den 168
Piloswine,Sword,Crown Tundra,Dynamax Adventure
Piloswine,Sword,Galar,Den 17
Piloswine,Sword,Galar,Den 21
Piloswine,Sword,Galar,Den 22
Piloswine,Violet,Kitakami,4☆
Pincurchin,Scarlet,Paldea,3☆
Pincurchin,Scarlet,Paldea,5☆
Pincurchin,Scarlet,Paldea,6☆
Pincurchin,Shield,Crown Tundra,Den 164
Pincurchin,Shield,Crown Tundra,Den 165
Pincurchin,Shield,Crown Tundra,Dynamax Adventure
Pincurchin,Shield,Galar,Den 25
Pincurchin,Shield,Galar,Den 56
Pincurchin,Shield,Isle of Armor,Den 105
Pincurchin,Shield,Isle of Armor,Den 106
Pincurchin,Sword,Crown Tundra,Den 164
Pincurchin,Sword,Crown Tundra,Den 165
Pincurchin,Sword,Crown Tundra,Dynamax Adventure
Pincurchin,Sword,Galar,Den 25
Pincurchin,Sword,Galar,Den 56
Pincurchin,Sword,Isle of Armor,Den 105
Pincurchin,Sword,Isle of Armor,Den 106
Pincurchin,Violet,Paldea,3☆
Pincurchin,Violet,Paldea,5☆
Pincurchin,Violet,Paldea,6☆
Pineco,Scarlet,Paldea,2☆
Pineco,Violet,Paldea,2☆
Pinsir,Sword,Isle of Armor,Den 109
Pinsir,Sword,Isle of Armor,Den 110
Pinsir,Sword,Isle of Armor,Den 149
Plusle,Scarlet,Terarium,3☆
Plusle,Violet,Terarium,3☆
Politoed,Scarlet,Kitakami,5☆
Politoed,Scarlet,Kitakami,6☆
Politoed,Shield,Crown Tundra,Dynamax Adventure
Politoed,Shield,Isle of Armor,Den 133
Politoed,Shield,Isle of Armor,Den 134
Politoed,Sword,Crown Tundra,Dynamax Adventure
Politoed,Sword,Isle of Armor,Den 133
Politoed,Sword,Isle of Armor,Den 134
Politoed,Violet,Kitakami,5☆
Politoed,Violet,Kitakami,6☆
Poliwag,Scarlet,Kitakami,1☆
Poliwag,Shield,Isle of Armor,Den 133
Poliwag,Sword,Isle of Armor,Den 133
Poliwag,Violet,Kitakami,1☆
Poliwhirl,Scarlet,Kitakami,3☆
Poliwhirl,Shield,Isle of Armor,Den 133
Poliwhirl,Shield,Isle of Armor,Den 134
Poliwhirl,Sword,Isle of Armor,Den 133
Poliwhirl,Sword,Isle of Armor,Den 134
Poliwhirl,Violet,Kitakami,3☆
Poliwrath,Scarlet,Kitakami,5☆
Poliwrath,Scarlet,Kitakami,6☆
Poliwrath,Shield,Crown Tundra,Dynamax Adventure
Poliwrath,Shield,Isle of Armor,Den 133
Poliwrath,Shield,Isle of Armor,Den 134
Poliwrath,Sword,Crown Tundra,Dynamax Adventure
Poliwrath,Sword,Isle of Armor,Den 133
Poliwrath,Sword,Isle of Armor,Den 134
Poliwrath,Violet,Kitakami,5☆
Poliwrath,Violet,Kitakami,6☆
Poltchageist (Counterfeit),Scarlet,Kitakami,3☆
Poltchageist (Counterfeit),Violet,Kitakami,3☆
Polteageist (Antique),Shield,Crown Tundra,Den 193
Polteageist (Antique),Sword,Crown Tundra,Den 193
Polteageist (Phony),Scarlet,Paldea,4☆
Polteageist (Phony),Scarlet,Paldea,5☆
Polteageist (Phony),Shield,Crown Tundra,Den 193
Polteageist (Phony),Shield,Crown Tundra,Dynamax Adventure
Polteageist (Phony),Shield,Galar,Den 47
Polteageist (Phony),Shield,Galar,Den 81
Polteageist (Phony),Sword,Crown Tundra,Den 193
Polteageist (Phony),Sword,Crown Tundra,Dynamax Adventure
Polteageist (Phony),Sword,Galar,Den 43
Polteageist (Phony),Sword,Galar,Den 47
Polteageist (Phony),Violet,Paldea,4☆
Polteageist (Phony),Violet,Paldea,5☆
Ponyta (Galarian),Shield,Crown Tundra,Den 178
Ponyta (Galarian),Shield,Galar,Den 13
Ponyta (Galarian),Shield,Galar,Den 82
Poochyena,Scarlet,Kitakami,1☆
Poochyena,Violet,Kitakami,1☆
Porygon,Scarlet,Terarium,3☆
Porygon,Shield,Crown Tundra,Dynamax Adventure
Porygon,Sword,Crown Tundra,Dynamax Adventure
Porygon,Violet,Terarium,3☆
Porygon-Z,Scarlet,Terarium,5☆
Porygon-Z,Scarlet,Terarium,6☆
Porygon-Z,Violet,Terarium,5☆
Porygon-Z,Violet,Terarium,6☆
Porygon2,Scarlet,Terarium,5☆
Porygon2,Scarlet,Terarium,6☆
Porygon2,Violet,Terarium,5☆
Porygon2,Violet,Terarium,6☆
Primeape,Scarlet,Paldea,4☆
Primeape,Violet,Paldea,4☆
Probopass,Scarlet,Kitakami,5☆
Probopass,Violet,Kitakami,5☆
Psyduck,Scarlet,Paldea,2☆
Psyduck,Shield,Isle of Armor,Den 135
Psyduck,Shield,Isle of Armor,Den 136
Psyduck,Shield,Isle of Armor,Den 148
Psyduck,Sword,Isle of Armor,Den 135
Psyduck,Sword,Isle of Armor,Den 136
Psyduck,Sword,Isle of Armor,Den 148
Psyduck,Violet,Paldea,2☆
Pumpkaboo,Shield,Galar,Den 28
Pumpkaboo,Shield,Galar,Den 6
Pumpkaboo,Sword,Galar,Den 28
Pumpkaboo,Sword,Galar,Den 43
Pumpkaboo,Sword,Galar,Den 47
Pumpkaboo,Sword,Galar,Den 6
Pupitar,Scarlet,Paldea,4☆
Pupitar,Shield,Galar,Den 51
Purrloin,Shield,Galar,Den 35
Purrloin,Shield,Galar,Den 36
Purrloin,Sword,Galar,Den 35
Purrloin,Sword,Galar,Den 36
Pyroar,Scarlet,Paldea,4☆
Pyroar,Violet,Paldea,4☆
Pyukumuku,Shield,Crown Tundra,Dynamax Adventure
Pyukumuku,Shield,Galar,Den 42
Pyukumuku,Shield,Galar,Den 44
Pyukumuku,Shield,Galar,Den 67
Pyukumuku,Shield,Galar,Den 76
Pyukumuku,Shield,Galar,Den 78
Pyukumuku,Shield,Galar,Den 9
Pyukumuku,Shield,Galar,Den 91
Pyukumuku,Shield,Isle of Armor,Den 138
Pyukumuku,Sword,Crown Tundra,Dynamax Adventure
Pyukumuku,Sword,Galar,Den 42
Pyukumuku,Sword,Galar,Den 44
Pyukumuku,Sword,Galar,Den 67
Pyukumuku,Sword,Galar,Den 76
Pyukumuku,Sword,Galar,Den 78
Pyukumuku,Sword,Galar,Den 9
Pyukumuku,Sword,Galar,Den 91
Pyukumuku,Sword,Isle of Armor,Den 138
Quagsire,Scarlet,Kitakami,4☆
Quagsire,Scarlet,Kitakami,6☆
Quagsire,Shield,Crown Tundra,Dynamax Adventure
Quagsire,Shield,Galar,Den 52
Quagsire,Shield,Galar,Den 75
Quagsire,Shield,Galar,Den 9
Quagsire,Shield,Galar,Den 93
Quagsire,Shield,Isle of Armor,Den 133
Quagsire,Shield,Isle of Armor,Den 134
Quagsire,Sword,Crown Tundra,Dynamax Adventure
Quagsire,Sword,Galar,Den 52
Quagsire,Sword,Galar,Den 75
Quagsire,Sword,Galar,Den 9
Quagsire,Sword,Galar,Den 93
Quagsire,Sword,Isle of Armor,Den 133
Quagsire,Sword,Isle of Armor,Den 134
Quagsire,Violet,Kitakami,4☆
Quagsire,Violet,Kitakami,6☆
Qwilfish,Scarlet,Paldea,3☆
Qwilfish,Shield,Crown Tundra,Dynamax Adventure
Qwilfish,Shield,Galar,Den 29
Qwilfish,Shield,Galar,Den 30
Qwilfish,Shield,Galar,Den 44
Qwilfish,Shield,Galar,Den 75
Qwilfish,Shield,Galar,Den 76
Qwilfish,Shield,Galar,Den 78
Qwilfish,Shield,Isle of Armor,Den 120
Qwilfish,Sword,Crown Tundra,Dynamax Adventure
Qwilfish,Sword,Galar,Den 29
Qwilfish,Sword,Galar,Den 30
Qwilfish,Sword,Galar,Den 44
Qwilfish,Sword,Galar,Den 75
Qwilfish,Sword,Galar,Den 76
Qwilfish,Sword,Galar,Den 78
Qwilfish,Sword,Isle of Armor,Den 120
Qwilfish,Violet,Paldea,3☆
Rabsca,Scarlet,Paldea,4☆
Rabsca,Violet,Paldea,4☆
Raichu (Alolan),Shield,Crown Tundra,Dynamax Adventure
Raichu (Alolan),Sword,Crown Tundra,Dynamax Adventure
Raichu (Kantonian),Scarlet,Paldea,4☆
Raichu (Kantonian),Scarlet,Paldea,5☆
Raichu (Kantonian),Shield,Crown Tundra,Dynamax Adventure
Raichu (Kantonian),Shield,Galar,Den 24
Raichu (Kantonian),Shield,Isle of Armor,Den 106
Raichu (Kantonian),Sword,Crown Tundra,Dynamax Adventure
Raichu (Kantonian),Sword,Galar,Den 24
Raichu (Kantonian),Sword,Isle of Armor,Den 106
Raichu (Kantonian),Violet,Paldea,4☆
Raichu (Kantonian),Violet,Paldea,5☆
